date,revenue,orders,revenue_7d_avg,orders_7d_avg,day_of_week,month,day,week_of_year,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_roll_7,revenue_roll_30,revenue_lag_2,revenue_lag_3,revenue_lag_30,revenue_roll_3,revenue_roll_14,revenue_std_7,is_weekend,is_holiday,near_holiday,is_month_end,is_month_start,november_sale_period
2016-10-29,1037276.42,197.0,627534.4657142857,207.85714285714286,5,10,29,43,340986.94,580360.6,806258.2,562260.7771428571,740298.17,542209.0,458354.5,3117233.95,447183.48000000004,576776.3642857142,197130.36268749012,1,0,0,1,0,0
2016-10-30,219027.0,90.0,602953.08,202.0,6,10,30,43,1037276.42,391096.7,222138.7,627534.4657142857,670966.2523333333,340986.94,542209.0,3788177.55,640157.4533333334,593277.6657142857,267285.7259542347,1,0,0,1,0,0
2016-10-31,462616.55,166.0,539118.5728571429,195.57142857142858,0,10,31,44,219027.0,909458.1,707969.9,602953.08,551994.5673333334,1037276.42,340986.94,892533.85,532430.12,593055.4014285714,298718.3111830155,0,0,0,1,0,0
2016-11-01,733608.0,295.0,542011.2014285715,202.14285714285714,1,11,1,44,462616.55,713359.6,726138.35,539118.5728571429,537663.9906666667,219027.0,1037276.42,390515.25,572973.3233333334,575530.1621428571,268520.9119318388,0,0,0,0,1,0
2016-11-02,715059.0,227.0,578683.2728571428,200.28571428571428,2,11,2,44,733608.0,458354.5,574614.25,542011.2014285715,549100.4156666666,462616.55,219027.0,713210.35,471750.51666666666,576063.7085714285,270810.05381953326,0,0,0,0,1,0
2016-11-03,713682.0,261.0,603179.4157142857,206.71428571428572,3,11,3,44,715059.0,542209.0,536925.51,578683.2728571428,549162.0373333333,733608.0,462616.55,802595.7,637094.5166666667,586095.4764285714,274942.9403333546,0,0,0,0,1,0
2016-11-04,724995.58,329.0,658037.7928571429,223.57142857142858,4,11,4,44,713682.0,340986.94,564998.75,603179.4157142857,546198.2473333334,715059.0,733608.0,660770.25,720783.0,598720.9400000001,278763.81259664206,0,0,0,0,1,0
2016-11-05,399565.5,210.0,566936.2328571429,225.42857142857142,5,11,5,44,724995.58,1037276.42,580360.6,658037.7928571429,548339.0916666667,713682.0,715059.0,459627.0,717912.1933333334,610149.285,255370.24495209448,1,0,0,0,1,0
2016-11-06,150775.0,90.0,557185.9471428571,225.42857142857142,6,11,6,44,399565.5,219027.0,391096.7,566936.2328571429,546337.0416666666,724995.58,713682.0,493319.75,612747.6933333334,597235.3492857142,206629.0162981116,1,0,0,0,0,0
2016-11-07,618620.5,307.0,579472.2257142857,245.57142857142858,0,11,7,45,150775.0,462616.55,909458.1,557185.9471428571,534918.8833333333,399565.5,724995.58,554134.0,425112.0266666667,580069.5135714285,226442.4736304682,0,0,0,0,0,1
2016-11-08,535264.5,250.0,551137.4400000001,239.14285714285714,1,11,8,45,618620.5,733608.0,713359.6,579472.2257142857,537068.4333333333,150775.0,399565.5,306996.0,389653.6666666667,559295.3992857143,223238.00792881794,0,0,0,0,0,1
2016-11-09,411738.0,244.0,507805.8685714286,241.57142857142858,2,11,9,45,535264.5,715059.0,458354.5,551137.4400000001,544677.3833333333,618620.5,150775.0,373181.0,434886.6666666667,546574.3207142857,212754.8333301399,0,0,0,0,0,1
2016-11-10,339500.0,221.0,454351.29714285716,235.85714285714286,3,11,10,45,411738.0,713682.0,542209.0,507805.8685714286,545962.6166666667,535264.5,618620.5,207022.0,521874.3333333333,543244.5707142857,204534.53868650497,0,0,0,0,0,1
2016-11-11,412804.42,213.0,409752.56,219.28571428571428,4,11,11,45,339500.0,724995.58,340986.94,454351.29714285716,550378.55,411738.0,535264.5,197933.45,428834.1666666667,528765.3564285714,190151.8737533728,0,0,0,0,0,1
2016-11-12,350531.8,185.0,402747.7457142857,215.71428571428572,5,11,12,45,412804.42,399565.5,1037276.42,409752.56,557540.9156666666,339500.0,411738.0,693507.7,388014.13999999996,533895.1764285715,148043.2899669413,1,0,0,0,0,1
2016-11-13,142910.26,91.0,401624.21142857143,215.85714285714286,6,11,13,45,350531.8,150775.0,219027.0,402747.7457142857,546108.3856666667,412804.42,339500.0,483318.2,367612.0733333333,484841.98928571434,149755.77033217996,1,0,0,0,0,1
2016-11-14,246518.5,153.0,348466.78285714285,193.85714285714286,0,11,14,46,142910.26,618620.5,462616.55,401624.21142857143,534761.4543333334,350531.8,412804.42,806258.2,302082.16,479405.0792857143,151974.3194211855,0,0,0,0,0,1
2016-11-15,410956.0,168.0,330708.4257142857,182.14285714285714,1,11,15,46,246518.5,535264.5,733608.0,348466.78285714285,516103.4643333333,142910.26,350531.8,222138.7,246653.52000000002,463969.5042857143,126337.88661027122,0,0,0,0,0,1
2016-11-16,629458.25,210.0,361811.3185714286,177.28571428571428,2,11,16,46,410956.0,411738.0,715059.0,330708.4257142857,522397.37433333334,246518.5,142910.26,707969.9,266794.92,440922.9328571429,102120.49251525548,0,0,0,0,0,0
2016-11-17,206192.0,143.0,342767.3185714286,166.14285714285714,3,11,17,46,629458.25,339500.0,713682.0,361811.3185714286,519780.31933333335,410956.0,246518.5,726138.35,428977.5833333333,434808.5935714286,151924.05226657962,0,0,0,0,0,0
2016-11-18,1441459.49,639.0,489718.0428571428,227.0,4,11,18,46,206192.0,412804.42,724995.58,342767.3185714286,502448.77433333336,629458.25,410956.0,574614.25,415535.4166666667,398559.3078571429,163128.9703306511,0,0,0,0,0,0
2016-11-19,2117765.94,2147.0,742180.0628571428,507.2857142857143,5,11,19,46,1441459.49,350531.8,399565.5,489718.0428571428,531343.6156666667,206192.0,629458.25,536925.51,759036.5800000001,449735.30142857146,449207.45952771656,1,0,0,0,0,0
2016-11-20,1560434.59,1313.0,944683.5385714286,681.8571428571429,6,11,20,46,2117765.94,142910.26,150775.0,742180.0628571428,584038.2966666666,1441459.49,206192.0,564998.75,1255139.1433333333,572463.9042857143,752299.9949671337,1,0,0,0,0,0
2016-11-21,2740952.31,1848.0,1301031.2257142856,924.0,0,11,21,47,1560434.59,246518.5,618620.5,944683.5385714286,617219.4913333334,2117765.94,1441459.49,580360.6,1706553.3399999999,673153.875,754883.4640088575,0,0,0,0,0,0
2016-11-22,4714725.16,1875.0,1915855.3914285714,1167.857142857143,1,11,22,47,2740952.31,410956.0,535264.5,1301031.2257142856,689239.215,1560434.59,2117765.94,391096.7,2139717.6133333333,824749.0042857144,937137.0963921348,0,0,0,0,0,0
2016-11-23,11955271.91,3369.0,3533828.771428571,1619.142857142857,2,11,23,47,4714725.16,629458.25,411738.0,1915855.3914285714,833360.1636666667,2740952.31,1560434.59,909458.1,3005370.686666667,1123281.9085714286,1499131.232354846,0,0,0,0,0,0
2016-11-24,8734899.02,3455.0,4752215.488571429,2092.285714285714,3,11,24,47,11955271.91,206192.0,339500.0,3533828.771428571,1201553.9573333333,4714725.16,2740952.31,713359.6,6470316.460000001,1947820.0450000002,3964310.9558934164,0,0,0,0,0,0
2016-11-25,18908500.84,6291.0,7247507.109999999,2899.714285714286,4,11,25,47,8734899.02,1441459.49,412804.42,4752215.488571429,1468938.6046666666,11955271.91,4714725.16,458354.5,8468298.696666667,2547491.4035714283,4080058.619483705,0,0,0,1,0,0
2016-11-26,4297007.16,2112.0,7558827.284285714,2894.714285714286,5,11,26,47,18908500.84,2117765.94,350531.8,7247507.109999999,2083943.4826666666,8734899.02,11955271.91,542209.0,13199557.256666666,3868612.5764285713,6399677.30654878,1,0,0,1,0,0
2016-11-27,2985154.74,1805.0,7762358.734285713,2965.0,6,11,27,47,4297007.16,1560434.59,142910.26,7558827.284285714,2209103.4213333335,18908500.84,8734899.02,340986.94,10646802.34,4150503.673571429,6156947.045073945,1,0,0,1,0,0
2016-11-28,1610910.03,837.0,7600924.122857143,2820.5714285714284,0,11,28,48,2985154.74,2740952.31,246518.5,7762358.734285713,2297242.3479999998,4297007.16,18908500.84,1037276.42,8730220.913333334,4353521.136428571,5945527.335241,0,0,0,1,0,0
2016-11-29,1423373.25,450.0,7130730.992857142,2617.0,1,11,29,48,1610910.03,4714725.16,410956.0,7600924.122857143,2316363.4683333333,2985154.74,4297007.16,219027.0,2964357.31,4450977.6742857145,6117449.666211928,0,0,0,1,0,0
2016-11-30,1036906.73,444.0,5570964.538571429,2199.1428571428573,2,11,30,48,1423373.25,11955271.91,629458.25,7130730.992857142,2356508.3433333333,1610910.03,2985154.74,462616.55,2006479.34,4523293.192142857,6491321.922239268,0,0,0,1,0,0
2016-12-01,807508.49,336.0,4438480.177142857,1753.5714285714287,3,12,1,48,1036906.73,8734899.02,206192.0,5570964.538571429,2375651.3493333333,1423373.25,1610910.03,733608.0,1357063.3366666667,4552396.655,6450477.516314331,0,0,0,0,1,0
2016-12-02,712157.27,297.0,1839002.5242857144,897.2857142857143,4,12,2,48,807508.49,18908500.84,1441459.49,4438480.177142857,2378114.699,1036906.73,1423373.25,715059.0,1089262.8233333332,4595347.832857143,6498132.391343908,0,0,0,0,1,0
2016-12-03,473465.9,189.0,1292782.3442857142,622.5714285714286,5,12,3,48,712157.27,4297007.16,2117765.94,1839002.5242857144,2378017.9746666667,807508.49,1036906.73,713682.0,852190.8300000001,4543254.817142857,1326483.031896536,1,0,0,0,1,0
2016-12-04,256296.9,137.0,902945.51,384.2857142857143,6,12,4,48,473465.9,2985154.74,1560434.59,1292782.3442857142,2370010.7713333336,712157.27,807508.49,724995.58,664377.2200000001,4425804.814285714,845749.3217313912,1,0,0,0,1,0
2016-12-05,535679.61,185.0,749341.1642857142,291.14285714285717,0,12,5,49,256296.9,1610910.03,2740952.31,902945.51,2354387.4820000003,473465.9,712157.27,399565.5,480640.0233333334,4332652.122142857,489578.0394267683,0,0,0,0,1,0
2016-12-06,990896.11,256.0,687558.7157142857,263.42857142857144,1,12,6,49,535679.61,1423373.25,4714725.16,749341.1642857142,2358924.6190000004,256296.9,473465.9,150775.0,421814.1366666667,4175132.6435714285,388722.3419317736,0,0,0,0,0,0
2016-12-07,727699.05,214.0,643386.1900000001,230.57142857142858,2,12,7,49,990896.11,1036906.73,11955271.91,687558.7157142857,2386928.6560000004,535679.61,256296.9,618620.5,594290.8733333334,3909144.854285714,284001.2902751941,0,0,0,0,0,0
2016-12-08,758905.9,236.0,636442.9628571429,216.28571428571428,3,12,8,49,727699.05,807508.49,8734899.02,643386.1900000001,2390564.6076666666,990896.11,535679.61,535264.5,751424.9233333333,3107175.3642857145,241470.88313886969,0,0,0,0,0,0
2016-12-09,420537.72000000003,230.0,594783.0271428571,206.71428571428572,4,12,9,49,758905.9,712157.27,18908500.84,636442.9628571429,2398019.321,727699.05,990896.11,411738.0,825833.6866666666,2537461.5700000003,236615.13745682992,0,0,0,0,0,0
2016-12-10,533735.47,195.0,603392.9657142857,207.57142857142858,5,12,10,49,420537.72000000003,473465.9,4297007.16,594783.0271428571,2398312.6450000005,758905.9,727699.05,339500.0,635714.2233333334,1216892.7757142857,246527.18089605524,1,0,0,0,0,0
2016-12-11,307374.6,130.0,610689.78,206.57142857142858,6,12,11,49,533735.47,256296.9,2985154.74,603392.9657142857,2404787.160666667,420537.72000000003,758905.9,412804.42,571059.6966666667,948087.655,242605.28543391413,1,0,0,0,0,0
2016-12-12,260994.05,115.0,571448.9857142858,196.57142857142858,0,12,12,50,307374.6,535679.61,1610910.03,610689.78,2401272.8333333335,533735.47,420537.72000000003,350531.8,420549.26333333337,756817.6449999999,230912.1177120584,0,0,0,0,0,0
2016-12-13,823304.44,229.0,547507.3185714285,192.71428571428572,1,12,13,50,260994.05,990896.11,1423373.25,571448.9857142858,2398288.2416666667,307374.6,533735.47,142910.26,367368.04,660395.0750000001,266396.9891788049,0,0,0,0,0,0
2016-12-14,639113.2,215.0,534852.1971428571,192.85714285714286,2,12,14,50,823304.44,727699.05,1036906.73,547507.3185714285,2420968.0476666666,260994.05,307374.6,246518.5,463891.02999999997,617533.0171428572,227041.47597008452,0,0,0,0,0,0
2016-12-15,528216.2,232.0,501896.5257142857,192.28571428571428,3,12,15,50,639113.2,758905.9,807508.49,534852.1971428571,2434054.5376666663,823304.44,260994.05,410956.0,574470.5633333332,589119.1935714285,217596.14871458657,0,0,0,0,0,0
2016-12-16,897180.3,255.0,569988.3228571428,195.85714285714286,4,12,16,50,528216.2,420537.72000000003,712157.27,501896.5257142857,2437963.211,639113.2,823304.44,629458.25,663544.6133333333,569169.7442857142,194220.64100375253,0,0,0,0,0,0
2016-12-17,406302.7,227.0,551783.6414285714,200.42857142857142,5,12,17,50,897180.3,533735.47,473465.9,569988.3228571428,2446887.279333333,528216.2,639113.2,206192.0,688169.9,582385.675,239271.29004219806,1,0,0,0,0,0
2016-12-18,263122.8,116.0,545461.9557142856,198.42857142857142,6,12,18,50,406302.7,307374.6,256296.9,551783.6414285714,2453557.636,897180.3,528216.2,1441459.49,610566.4,577588.3035714285,247205.49556970655,1,0,0,0,0,0
2016-12-19,677207.4,223.0,604921.0057142858,213.85714285714286,0,12,19,51,263122.8,260994.05,535679.61,545461.9557142856,2414279.746333333,406302.7,897180.3,2117765.94,522201.93333333335,578075.8678571428,254942.11699570544,0,0,0,0,0,0
2016-12-20,535040.4,207.0,563740.4285714285,210.71428571428572,1,12,20,51,677207.4,823304.44,990896.11,604921.0057142858,2366261.1283333334,263122.8,406302.7,1560434.59,448877.6333333333,588184.9957142858,224224.63454824392,0,0,0,0,0,0
2016-12-21,526599.13,177.0,547666.99,205.28571428571428,2,12,21,51,535040.4,639113.2,727699.05,563740.4285714285,2332081.3219999997,677207.4,263122.8,2740952.31,491790.2,555623.8735714286,202887.98862820966,0,0,0,0,0,0
2016-12-22,708811.1,239.0,573466.2614285714,206.28571428571428,3,12,22,51,526599.13,528216.2,758905.9,547666.99,2258269.5493333335,535040.4,677207.4,4714725.16,579615.6433333334,541259.5935714286,200362.64995077698,0,0,0,0,0,0
2016-12-23,408924.45,220.0,503715.42571428575,201.28571428571428,4,12,23,51,708811.1,897180.3,420537.72000000003,573466.2614285714,2124739.080666667,526599.13,535040.4,11955271.91,590150.2100000001,537681.3935714286,208886.34193588674,0,0,0,0,0,0
2016-12-24,853553.9,217.0,567608.4542857143,199.85714285714286,5,12,24,51,408924.45,406302.7,533735.47,503715.42571428575,1739860.832,708811.1,526599.13,8734899.02,548111.5599999999,536851.8742857144,158128.638795666,1,0,0,0,0,0
2016-12-25,200711.6,109.0,558692.5685714285,198.85714285714286,6,12,25,51,853553.9,263122.8,307374.6,567608.4542857143,1477149.328,408924.45,708811.1,18908500.84,657096.4833333333,559696.0478571429,197631.5948524272,1,0,0,1,0,0
2016-12-26,555392.3,158.0,541290.4114285714,189.57142857142858,0,12,26,52,200711.6,677207.4,260994.05,558692.5685714285,853556.3533333334,853553.9,408924.45,4297007.16,487729.9833333334,552077.2621428572,214357.49757354168,0,0,0,1,0,0
2016-12-27,453267.2,181.0,529608.5257142858,185.85714285714286,1,12,27,52,555392.3,535040.4,823304.44,541290.4114285714,728835.8580000001,200711.6,853553.9,2985154.74,536552.6000000001,573105.7085714285,207982.41175136023,0,0,0,1,0,0
2016-12-28,724947.22,241.0,557943.9671428573,195.0,2,12,28,52,453267.2,526599.13,639113.2,529608.5257142858,644439.6066666667,555392.3,200711.6,1610910.03,403123.7,546674.4771428572,210671.09417206267,0,0,0,1,0,0
2016-12-29,591493.55,207.0,541184.3171428571,190.42857142857142,3,12,29,52,724947.22,708811.1,528216.2,557943.9671428573,614907.513,453267.2,555392.3,1423373.25,577868.9066666667,552805.4785714286,223167.2496335213,0,0,0,1,0,0
2016-12-30,1336740.95,179.0,673729.5314285714,184.57142857142858,4,12,30,52,591493.55,408924.45,897180.3,541184.3171428571,587178.1896666667,724947.22,453267.2,1036906.73,589902.6566666667,557325.2892857144,214172.9089273582,0,0,0,1,0,0
2016-12-31,1502782.19,206.0,766476.4299999999,183.0,5,12,31,52,1336740.95,853553.9,406302.7,673729.5314285714,597172.6636666667,591493.55,724947.22,807508.49,884393.9066666666,588722.4785714286,357691.73327658896,1,0,0,1,0,0
2017-01-01,388246.5,127.0,793267.13,185.57142857142858,6,1,1,52,1502782.19,200711.6,263122.8,766476.4299999999,620348.4536666668,1336740.95,591493.55,712157.27,1143672.23,667042.4421428571,476521.7471631225,1,0,0,0,1,0
2017-01-02,557814.8,231.0,793613.2014285715,196.0,0,1,2,1,388246.5,555392.3,677207.4,793267.13,609551.428,1502782.19,1336740.95,473465.9,1075923.2133333331,675979.8492857142,443542.87634790066,0,0,0,0,1,0
2017-01-03,976569.4,242.0,868370.6585714286,204.71428571428572,1,1,3,1,557814.8,453267.2,535040.4,793613.2014285715,612363.0580000001,388246.5,1502782.19,256296.9,816281.1633333334,667451.8064285715,443327.23533726163,0,0,0,0,1,0
2017-01-04,1820665.25,312.0,1024901.8057142857,214.85714285714286,2,1,4,1,976569.4,724947.22,526599.13,868370.6585714286,636372.1413333334,557814.8,388246.5,535679.61,640876.9,698989.5921428573,419871.2210644086,0,0,0,0,1,0
2017-01-05,939435.0,239.0,1074607.7271428572,219.42857142857142,3,1,5,1,1820665.25,591493.55,708811.1,1024901.8057142857,679204.9959999999,976569.4,557814.8,990896.11,1118349.8166666667,791422.8864285714,543527.3313612584,0,0,0,0,1,0
2017-01-06,817700.98,223.0,1000459.1599999999,225.71428571428572,4,1,6,1,939435.0,1336740.95,408924.45,1074607.7271428572,677489.6256666667,1820665.25,976569.4,727699.05,1245556.55,807896.0221428572,512298.55683354643,0,0,0,0,0,0
2017-01-07,857516.0,176.0,908278.2757142857,221.42857142857142,5,1,7,1,817700.98,1502782.19,853553.9,1000459.1599999999,680489.69,939435.0,1820665.25,758905.9,1192600.41,837094.3457142857,505552.51097835,1,0,0,0,0,0
2017-01-08,490225.4,150.0,922846.6900000001,224.71428571428572,6,1,8,1,857516.0,388246.5,200711.6,908278.2757142857,683776.6933333334,817700.98,939435.0,420537.72000000003,871550.66,837377.3528571429,454995.0843448057,1,0,0,0,0,0
2017-01-09,1107515.4,387.0,1001375.3471428572,247.0,0,1,9,2,490225.4,557814.8,555392.3,922846.6900000001,686099.616,857516.0,817700.98,533735.47,721814.1266666666,858056.91,436839.5298322658,0,0,0,0,0,0
2017-01-10,789414.4,270.0,974638.9185714285,251.0,1,1,10,2,1107515.4,976569.4,453267.2,1001375.3471428572,705225.6136666666,490225.4,857516.0,307374.6,818418.9333333332,897494.2742857143,408790.82889499,0,0,0,0,0,0
2017-01-11,1921364.6,235.0,989024.5399999999,240.0,2,1,11,2,789414.4,1820665.25,724947.22,974638.9185714285,721293.6070000001,1107515.4,490225.4,260994.05,795718.3999999999,921504.7885714286,416726.9094868316,0,0,0,0,0,0
2017-01-12,712828.9,163.0,956652.24,229.14285714285714,3,1,12,2,1921364.6,939435.0,591493.55,989024.5399999999,776639.2919999999,789414.4,1107515.4,823304.44,1272764.8,1006963.1728571429,451118.6544250078,0,0,0,0,0,0
2017-01-13,416957.4,152.0,899403.1571428571,219.0,4,1,13,2,712828.9,817700.98,1336740.95,956652.24,772956.774,1921364.6,789414.4,639113.2,1141202.6333333333,1015629.9835714286,463238.13002384757,0,0,0,0,0,0
2017-01-14,550559.01,145.0,855552.1585714285,214.57142857142858,5,1,14,2,416957.4,857516.0,1502782.19,899403.1571428571,765551.5806666666,712828.9,1921364.6,528216.2,1017050.3000000002,949931.1585714286,506056.36311566096,1,0,0,0,0,0
2017-01-15,372036.5,106.0,838668.03,208.28571428571428,6,1,15,2,550559.01,490225.4,388246.5,855552.1585714285,766296.341,416957.4,712828.9,897180.3,560115.1033333334,881915.2171428573,523296.53646083496,1,0,0,0,0,0
2017-01-16,953004.2,136.0,816595.0014285715,172.42857142857142,0,1,16,3,372036.5,1107515.4,557814.8,838668.03,748791.5476666667,550559.01,416957.4,406302.7,446517.6366666667,880757.3600000001,538727.4860575887,0,0,0,0,0,0
2017-01-17,385361.0,127.0,758873.0871428571,152.0,1,1,17,3,953004.2,789414.4,976569.4,816595.0014285715,767014.931,372036.5,550559.01,263122.8,625199.9033333333,908985.1742857143,528952.919563062,0,0,0,0,0,0
2017-01-18,900685.0,427.0,613061.7157142857,179.42857142857142,2,1,18,3,385361.0,1921364.6,1820665.25,758873.0871428571,771089.5376666667,953004.2,372036.5,677207.4,570133.9,866756.0028571428,553872.4868081327,0,0,0,0,0,0
2017-01-19,437179.35,138.0,573683.2085714285,175.85714285714286,3,1,19,3,900685.0,712828.9,939435.0,613061.7157142857,778538.791,385361.0,953004.2,535040.4,746350.0666666668,801043.1278571428,245134.5884598572,0,0,0,0,0,0
2017-01-20,385190.0,143.0,569145.0085714285,174.57142857142858,4,1,20,3,437179.35,416957.4,817700.98,573683.2085714285,775276.7559999999,900685.0,385361.0,526599.13,574408.4500000001,765167.7242857142,248553.22920575648,0,0,0,0,0,0
2017-01-21,407608.5,148.0,548723.5071428571,175.0,5,1,21,3,385190.0,550559.01,857516.0,569145.0085714285,770563.1183333334,437179.35,900685.0,708811.1,574351.4500000001,734274.0828571429,252155.63655612912,1,0,0,0,0,0
2017-01-22,401131.0,116.0,552879.8642857142,176.42857142857142,6,1,22,3,407608.5,372036.5,490225.4,548723.5071428571,760523.0316666667,385190.0,437179.35,408924.45,409992.6166666667,702137.8328571429,259590.74537193173,1,0,0,0,0,0
